parent_theme_name,decade,rgb,part_quantity
Space,2010,6074A1,1.0
Space,2010,635F52,14.0
Space,2010,6C6E68,1191.0
Space,2010,720E0F,222.0
Space,2010,84B68D,50.0
Space,2010,898788,31.0
Space,2010,958A73,132.0
Space,2010,9B9A5A,52.0
Space,2010,9CA3A8,2.0
Space,2010,A0A5A9,1324.0
Space,2010,A0BCAC,1.0
Space,2010,A5A5CB,20.0
Space,2010,AA7F2E,103.0
Space,2010,AEEFEC,91.0
Space,2010,BBE90B,404.0
Space,2010,BDC6AD,1.0
Space,2010,C91A09,396.0
Space,2010,D9E4A7,18.0
Space,2010,DF6695,57.0
Space,2010,E4CD9E,140.0
Space,2010,F08F1C,16.0
Space,2010,F2CD37,229.0
Space,2010,F5CD2F,54.0
Space,2010,F8F184,130.0
Space,2010,FCFCFC,113.0
Space,2010,FE8A18,139.0
Space,2010,FF800D,43.0
Space,2010,FFFFFF,942.0
Spider-Man,2000,0020A0,1.0
Spider-Man,2000,0055BF,9.0
Spider-Man,2000,05131D,46.0
Spider-Man,2000,0A3463,3.0
Spider-Man,2000,635F52,5.0
Spider-Man,2000,6C6E68,16.0
Spider-Man,2000,A0A5A9,32.0
Spider-Man,2000,A0BCAC,1.0
Spider-Man,2000,AEEFEC,2.0
Spider-Man,2000,C91A09,30.0
Spider-Man,2000,CFE2F7,1.0
Spider-Man,2000,F2CD37,22.0
Spider-Man,2000,FFFFFF,21.0
Sports,1990,0020A0,5.0
Sports,1990,0055BF,123.0
Sports,1990,05131D,137.0
Sports,1990,237841,15.0
Sports,1990,583927,6.0
Sports,1990,6D6E5C,8.0
Sports,1990,9BA19D,113.0
Sports,1990,AEEFEC,20.0
Sports,1990,BBA53D,1.0
Sports,1990,C91A09,44.0
Sports,1990,F2CD37,54.0
Sports,1990,F5CD2F,20.0
Sports,1990,F8F184,7.0
Sports,1990,FCFCFC,3.0
Sports,1990,FE8A18,1.0
Sports,1990,FFFFFF,251.0
Sports,2000,0020A0,2.0
Sports,2000,0033B2,1.0
Sports,2000,0055BF,720.0
Sports,2000,05131D,1761.0
Sports,2000,0A3463,19.0
Sports,2000,184632,3.0
Sports,2000,2032B0,1.0
Sports,2000,237841,866.0
Sports,2000,4354A3,44.0
Sports,2000,4C61DB,13.0
Sports,2000,582A12,15.0
Sports,2000,583927,108.0
Sports,2000,5A93DB,9.0
Sports,2000,6074A1,2.0
Sports,2000,635F52,19.0
Sports,2000,6C6E68,131.0
Sports,2000,6D6E5C,392.0
Sports,2000,84B68D,5.0
Sports,2000,898788,10.0
Sports,2000,958A73,4.0
Sports,2000,9BA19D,1118.0
Sports,2000,9CA3A8,26.0
Sports,2000,A0A5A9,126.0
Sports,2000,A0BCAC,29.0
Sports,2000,A5A9B4,1.0
Sports,2000,A95500,1.0
Sports,2000,AA7F2E,2.0
Sports,2000,AEEFEC,78.0
Sports,2000,B3D7D1,1.0
Sports,2000,BBE90B,1.0
Sports,2000,C91A09,1535.0
Sports,2000,CFE2F7,1.0
Sports,2000,D09168,4.0
Sports,2000,E4CD9E,261.0
Sports,2000,F2CD37,430.0
Sports,2000,F5CD2F,35.0
Sports,2000,F6D7B3,8.0
Sports,2000,F8F184,30.0
Sports,2000,FCFCFC,30.0
Sports,2000,FE8A18,76.0
Sports,2000,FFA70B,13.0
Sports,2000,FFFFFF,2111.0
Star Wars,1990,0020A0,1.0
Star Wars,1990,0055BF,273.0
Star Wars,1990,05131D,511.0
Star Wars,1990,237841,113.0
Star Wars,1990,4B9F4A,1.0
Star Wars,1990,583927,119.0
Star Wars,1990,635F52,5.0
Star Wars,1990,6D6E5C,540.0
Star Wars,1990,81007B,18.0
Star Wars,1990,84B68D,2.0
Star Wars,1990,9BA19D,788.0
Star Wars,1990,AEEFEC,4.0
Star Wars,1990,C91A09,108.0
Star Wars,1990,E0E0E0,12.0
Star Wars,1990,E4CD9E,220.0
Star Wars,1990,F2CD37,130.0
Star Wars,1990,F5CD2F,10.0
Star Wars,1990,F8F184,11.0
Star Wars,1990,FCFCFC,10.0
Star Wars,1990,FE8A18,112.0
Star Wars,1990,FF800D,31.0
Star Wars,1990,FFA70B,3.0
Star Wars,1990,FFFFFF,98.0
Star Wars,2000,000000,2.0
Star Wars,2000,0020A0,96.0
Star Wars,2000,0055BF,2561.0
Star Wars,2000,008F9B,2.0
Star Wars,2000,05131D,10208.0
Star Wars,2000,0A3463,1329.0
Star Wars,2000,184632,103.0
Star Wars,2000,237841,295.0
Star Wars,2000,352100,2.0
Star Wars,2000,3F3691,1.0
Star Wars,2000,4354A3,1.0
Star Wars,2000,575857,46.0
Star Wars,2000,582A12,2478.0
Star Wars,2000,583927,595.0
Star Wars,2000,5A93DB,13.0
Star Wars,2000,6074A1,243.0
Star Wars,2000,635F52,197.0
Star Wars,2000,6C6E68,8508.0
Star Wars,2000,6D6E5C,2519.0
Star Wars,2000,720E0F,1181.0
Star Wars,2000,7988A1,8.0
Star Wars,2000,7C503A,2.0
Star Wars,2000,7DBFDD,2.0
Star Wars,2000,81007B,1.0
Star Wars,2000,845E84,2.0
Star Wars,2000,84B68D,14.0
Star Wars,2000,898788,7.0
Star Wars,2000,958A73,106.0
Star Wars,2000,9BA19D,2967.0
Star Wars,2000,9CA3A8,40.0
Star Wars,2000,A0A5A9,10131.0
Star Wars,2000,A0BCAC,112.0
Star Wars,2000,A5A5CB,17.0
Star Wars,2000,A5A9B4,45.0
Star Wars,2000,A95500,195.0
Star Wars,2000,AA7F2E,14.0
Star Wars,2000,AE7A59,14.0
Star Wars,2000,AEEFEC,226.0
Star Wars,2000,B4D2E3,1.0
Star Wars,2000,BBE90B,143.0
Star Wars,2000,C91A09,2214.0
Star Wars,2000,CFE2F7,8.0
Star Wars,2000,D67572,36.0
Star Wars,2000,DCBC81,15.0
Star Wars,2000,DF6695,4.0
Star Wars,2000,E0E0E0,54.0
Star Wars,2000,E4CD9E,2968.0
Star Wars,2000,F08F1C,66.0
Star Wars,2000,F2CD37,1599.0
Star Wars,2000,F5CD2F,63.0
Star Wars,2000,F6D7B3,109.0
Star Wars,2000,F8F184,193.0
Star Wars,2000,FA9C1C,4.0
Star Wars,2000,FCFCFC,204.0
Star Wars,2000,FE8A18,563.0
Star Wars,2000,FF800D,369.0
Star Wars,2000,FFA70B,27.0
Star Wars,2000,FFFFFF,5622.0
Star Wars,2010,0020A0,120.0
Star Wars,2010,0033B2,1.0
Star Wars,2010,0055BF,2383.0
Star Wars,2010,05131D,11597.0
Star Wars,2010,078BC9,41.0
Star Wars,2010,0A3463,626.0
Star Wars,2010,184632,444.0
Star Wars,2010,237841,339.0
Star Wars,2010,352100,597.0
Star Wars,2010,36AEBF,2.0
Star Wars,2010,3F3691,1.0
Star Wars,2010,4B9F4A,14.0
Star Wars,2010,575857,120.0
Star Wars,2010,582A12,3401.0
Star Wars,2010,5A93DB,13.0
Star Wars,2010,6074A1,115.0
Star Wars,2010,635F52,237.0
Star Wars,2010,6C6E68,13622.0
Star Wars,2010,720E0F,1721.0
Star Wars,2010,84B68D,33.0
Star Wars,2010,898788,485.0
Star Wars,2010,958A73,2020.0
Star Wars,2010,9B9A5A,89.0
Star Wars,2010,9CA3A8,7.0
Star Wars,2010,A0A5A9,17415.0
Star Wars,2010,A0BCAC,74.0
Star Wars,2010,A5A5CB,10.0
Star Wars,2010,A5A9B4,146.0
Star Wars,2010,A95500,303.0
Star Wars,2010,AA7F2E,157.0
Star Wars,2010,AC78BA,2.0
Star Wars,2010,ADC3C0,4.0
Star Wars,2010,AEEFEC,502.0
Star Wars,2010,B3D7D1,3.0
Star Wars,2010,BBE90B,136.0
Star Wars,2010,C91A09,2352.0
Star Wars,2010,CC702A,82.0
Star Wars,2010,CFE2F7,22.0
Star Wars,2010,D09168,40.0
Star Wars,2010,D9E4A7,148.0
Star Wars,2010,DF6695,41.0
Star Wars,2010,E0E0E0,5.0
Star Wars,2010,E1D5ED,2.0
Star Wars,2010,E4ADC8,3.0
Star Wars,2010,E4CD9E,3082.0
Star Wars,2010,F08F1C,294.0
Star Wars,2010,F2CD37,991.0
Star Wars,2010,F5CD2F,155.0
Star Wars,2010,F6D7B3,298.0
Star Wars,2010,F8BB3D,31.0
Star Wars,2010,F8F184,62.0
Star Wars,2010,FCFCFC,499.0
Star Wars,2010,FE8A18,419.0
Star Wars,2010,FF800D,68.0
Star Wars,2010,FFFFFF,5513.0
Studios,2000,0055BF,15.0
Studios,2000,05131D,91.0
Studios,2000,237841,16.0
Studios,2000,583927,32.0
Studios,2000,635F52,1.0
Studios,2000,6D6E5C,45.0
Studios,2000,84B68D,2.0
Studios,2000,9BA19D,55.0
Studios,2000,AEEFEC,6.0
Studios,2000,C91A09,13.0
Studios,2000,E4CD9E,6.0
Studios,2000,F2CD37,11.0
Studios,2000,FCFCFC,2.0
Studios,2000,FFFFFF,54.0
Super Heroes,2000,0020A0,21.0
Super Heroes,2000,0033B2,1.0
Super Heroes,2000,0055BF,228.0
Super Heroes,2000,05131D,2621.0
Super Heroes,2000,0A3463,24.0
Super Heroes,2000,184632,15.0
Super Heroes,2000,237841,60.0
Super Heroes,2000,3F3691,26.0
Super Heroes,2000,4B9F4A,14.0
Super Heroes,2000,4C61DB,1.0
Super Heroes,2000,582A12,253.0
Super Heroes,2000,583927,4.0
Super Heroes,2000,5A93DB,3.0
Super Heroes,2000,6074A1,2.0
Super Heroes,2000,635F52,67.0
Super Heroes,2000,6C6E68,1226.0
Super Heroes,2000,6D6E5C,190.0
Super Heroes,2000,720E0F,6.0
Super Heroes,2000,7C503A,3.0
Super Heroes,2000,81007B,3.0
Super Heroes,2000,84B68D,19.0
Super Heroes,2000,958A73,14.0
Super Heroes,2000,9BA19D,200.0
Super Heroes,2000,9CA3A8,17.0
Super Heroes,2000,A0A5A9,1006.0
Super Heroes,2000,A0BCAC,7.0
Super Heroes,2000,A5A5CB,7.0
Super Heroes,2000,A5A9B4,2.0
Super Heroes,2000,A95500,2.0
Super Heroes,2000,AA7F2E,24.0
Super Heroes,2000,AEEFEC,18.0
Super Heroes,2000,BBE90B,9.0
Super Heroes,2000,BDC6AD,2.0
Super Heroes,2000,C91A09,332.0
Super Heroes,2000,CFE2F7,2.0
Super Heroes,2000,E0E0E0,5.0
Super Heroes,2000,E4ADC8,3.0
Super Heroes,2000,E4CD9E,250.0
Super Heroes,2000,F08F1C,5.0
Super Heroes,2000,F2CD37,197.0
Super Heroes,2000,F5CD2F,152.0
Super Heroes,2000,F6D7B3,46.0
Super Heroes,2000,F8BB3D,20.0
Super Heroes,2000,F8F184,62.0
Super Heroes,2000,FCFCFC,44.0
Super Heroes,2000,FE8A18,5.0
Super Heroes,2000,FF800D,25.0
Super Heroes,2000,FFFFFF,451.0
Super Heroes,2010,0020A0,225.0
Super Heroes,2010,0033B2,3.0
Super Heroes,2010,0055BF,1429.0
Super Heroes,2010,05131D,10297.0
Super Heroes,2010,078BC9,22.0
Super Heroes,2010,0A3463,591.0
Super Heroes,2010,184632,201.0
Super Heroes,2010,237841,582.0
Super Heroes,2010,352100,74.0
Super Heroes,2010,36AEBF,23.0
Super Heroes,2010,3F3691,386.0
Super Heroes,2010,4B9F4A,87.0
Super Heroes,2010,575857,132.0
Super Heroes,2010,582A12,1198.0
Super Heroes,2010,5A93DB,133.0
Super Heroes,2010,6074A1,13.0
Super Heroes,2010,635F52,191.0
Super Heroes,2010,6C6E68,6824.0
Super Heroes,2010,720E0F,515.0
Super Heroes,2010,84B68D,122.0
Super Heroes,2010,898788,710.0
Super Heroes,2010,923978,15.0
Super Heroes,2010,958A73,1000.0
Super Heroes,2010,9B9A5A,81.0
Super Heroes,2010,9CA3A8,11.0
Super Heroes,2010,9FC3E9,8.0
Super Heroes,2010,A0A5A9,7815.0
Super Heroes,2010,A0BCAC,107.0
Super Heroes,2010,A5A5CB,71.0
Super Heroes,2010,A5A9B4,47.0
Super Heroes,2010,A95500,113.0
Super Heroes,2010,AA7F2E,307.0
Super Heroes,2010,AC78BA,7.0
Super Heroes,2010,ADC3C0,2.0
Super Heroes,2010,AEEFEC,705.0
Super Heroes,2010,B3D7D1,1.0
Super Heroes,2010,BBE90B,222.0
Super Heroes,2010,C870A0,24.0
Super Heroes,2010,C91A09,2282.0
Super Heroes,2010,CC702A,389.0
Super Heroes,2010,CFE2F7,45.0
Super Heroes,2010,D09168,2.0
Super Heroes,2010,D9D9D9,10.0
Super Heroes,2010,D9E4A7,111.0
Super Heroes,2010,DBAC34,4.0
Super Heroes,2010,DF6695,15.0
Super Heroes,2010,DFEEA5,4.0
Super Heroes,2010,E1D5ED,4.0
Super Heroes,2010,E4ADC8,29.0
Super Heroes,2010,E4CD9E,1273.0
Super Heroes,2010,F08F1C,382.0
Super Heroes,2010,F2CD37,1350.0
Super Heroes,2010,F5CD2F,379.0
Super Heroes,2010,F6D7B3,229.0
Super Heroes,2010,F8BB3D,180.0
Super Heroes,2010,F8F184,107.0
Super Heroes,2010,FCFCFC,579.0
Super Heroes,2010,FE8A18,340.0
Super Heroes,2010,FF800D,102.0
Super Heroes,2010,FFF03A,27.0
Super Heroes,2010,FFFFFF,1956.0
Supplemental,1960,0055BF,100.0
Supplemental,1960,05131D,22.0
Supplemental,1960,4C61DB,1.0
Supplemental,1960,9BA19D,31.0
Supplemental,1960,C91A09,49.0
Supplemental,1960,F2CD37,2.0
Supplemental,1960,FCFCFC,2.0
Supplemental,1960,FFFFFF,49.0
Supplemental,1970,0055BF,58.0
Supplemental,1970,05131D,2.0
Supplemental,1970,9BA19D,1.0
Supplemental,1970,C91A09,5.0
Supplemental,1970,FFFFFF,41.0
Supplemental,1980,05131D,46.0
Supplemental,1980,6D6E5C,81.0
Supplemental,1980,9BA19D,172.0
Supplemental,1980,C91A09,6.0
Supplemental,1980,F5CD2F,4.0
Supplemental,1980,FCFCFC,8.0
Supplemental,1980,FFFFFF,8.0
Supplemental,1990,05131D,2.0
Supplemental,1990,6D6E5C,22.0
Supplemental,1990,F2CD37,3.0
Supplemental,2000,05131D,23.0
Supplemental,2000,6C6E68,135.0
Supplemental,2000,F2CD37,5.0
Supplemental,2010,6C6E68,28.0
Technic,1970,0055BF,471.0
Technic,1970,05131D,1256.0
Technic,1970,9BA19D,1848.0
Technic,1970,C91A09,1139.0
Technic,1970,F2CD37,1504.0
Technic,1970,F5CD2F,2.0
Technic,1970,FCFCFC,22.0
Technic,1970,FFFFFF,29.0
Technic,1980,0020A0,1.0
Technic,1980,0055BF,826.0
Technic,1980,05131D,2515.0
Technic,1980,237841,3.0
Technic,1980,4C61DB,2.0
Technic,1980,9BA19D,3291.0
Technic,1980,C91A09,1006.0
Technic,1980,F2CD37,731.0
Technic,1980,F5CD2F,21.0
Technic,1980,FCFCFC,11.0
Technic,1980,FFFFFF,345.0
Technic,1990,0055BF,305.0
Technic,1990,008F9B,408.0
Technic,1990,05131D,5182.0
Technic,1990,237841,27.0
Technic,1990,4C61DB,5.0
Technic,1990,5A93DB,23.0
Technic,1990,635F52,2.0
Technic,1990,6D6E5C,336.0
Technic,1990,81007B,112.0
Technic,1990,84B68D,2.0
Technic,1990,9BA19D,3124.0
Technic,1990,AEEFEC,6.0
Technic,1990,B31004,5.0
Technic,1990,C91A09,455.0
Technic,1990,E4CD9E,20.0
Technic,1990,F2CD37,595.0
Technic,1990,F5CD2F,3.0
Technic,1990,F8F184,6.0
Technic,1990,FCFCFC,4.0
Technic,1990,FF800D,4.0
Technic,1990,FFFFFF,162.0
Technic,2000,0055BF,43.0
Technic,2000,008F9B,92.0
Technic,2000,05131D,2734.0
Technic,2000,237841,26.0
Technic,2000,4C61DB,2.0
Technic,2000,6C6E68,6.0
Technic,2000,6D6E5C,167.0
Technic,2000,81007B,42.0
Technic,2000,84B68D,2.0
Technic,2000,898788,39.0
Technic,2000,9BA19D,900.0
Technic,2000,A0A5A9,45.0
Technic,2000,A5A9B4,14.0
Technic,2000,AEEFEC,24.0
Technic,2000,BBE90B,108.0
Technic,2000,C91A09,156.0
Technic,2000,D4D5C9,12.0
Technic,2000,DBAC34,2.0
Technic,2000,E0E0E0,8.0
Technic,2000,E4CD9E,69.0
Technic,2000,F2CD37,200.0
Technic,2000,F8F184,8.0
Technic,2000,FCFCFC,4.0
Technic,2000,FE8A18,73.0
Technic,2000,FF800D,9.0
Technic,2000,FFFFFF,116.0
Technic,2010,0055BF,1020.0
Technic,2010,05131D,2918.0
Technic,2010,6C6E68,470.0
Technic,2010,958A73,35.0
Technic,2010,A0A5A9,1732.0
Technic,2010,BBE90B,10.0
Technic,2010,C91A09,785.0
Technic,2010,E4CD9E,128.0
Technic,2010,F08F1C,71.0
Technic,2010,F2CD37,360.0
Technic,2010,F5CD2F,6.0
Technic,2010,FCFCFC,53.0
Technic,2010,FE8A18,83.0
Technic,2010,FF800D,1.0
Technic,2010,FFFFFF,86.0
The Hobbit,2010,000000,4.0
The Hobbit,2010,0020A0,1.0
The Hobbit,2010,0055BF,27.0
The Hobbit,2010,05131D,894.0
The Hobbit,2010,0A3463,7.0
The Hobbit,2010,184632,97.0
The Hobbit,2010,237841,281.0
The Hobbit,2010,352100,355.0
The Hobbit,2010,3F3691,3.0
The Hobbit,2010,4B9F4A,31.0
The Hobbit,2010,575857,20.0
The Hobbit,2010,582A12,1278.0
The Hobbit,2010,635F52,9.0
The Hobbit,2010,6C6E68,1340.0
The Hobbit,2010,720E0F,121.0
The Hobbit,2010,84B68D,15.0
The Hobbit,2010,898788,98.0
The Hobbit,2010,958A73,215.0
The Hobbit,2010,9B9A5A,38.0
The Hobbit,2010,A0A5A9,547.0
The Hobbit,2010,A0BCAC,181.0
The Hobbit,2010,A5A9B4,1.0
The Hobbit,2010,A95500,16.0
The Hobbit,2010,AA7F2E,156.0
The Hobbit,2010,AE7A59,1.0
The Hobbit,2010,AEEFEC,9.0
The Hobbit,2010,BBA53D,15.0
The Hobbit,2010,BBE90B,3.0
The Hobbit,2010,C91A09,42.0
The Hobbit,2010,CC702A,80.0
The Hobbit,2010,D9D9D9,10.0
The Hobbit,2010,E4CD9E,407.0
The Hobbit,2010,F08F1C,55.0
The Hobbit,2010,F2CD37,12.0
The Hobbit,2010,F5CD2F,9.0
The Hobbit,2010,F6D7B3,54.0
The Hobbit,2010,F8BB3D,2.0
The Hobbit,2010,F8F184,2.0
The Hobbit,2010,FCFCFC,7.0
The Hobbit,2010,FE8A18,8.0
The Hobbit,2010,FF800D,27.0
The Hobbit,2010,FFF03A,3.0
The Hobbit,2010,FFFFFF,208.0
The Hobbit and Lord of the Rings,2010,05131D,14.0
The Hobbit and Lord of the Rings,2010,0A3463,2.0
The Hobbit and Lord of the Rings,2010,237841,4.0
The Hobbit and Lord of the Rings,2010,352100,5.0
The Hobbit and Lord of the Rings,2010,575857,2.0
The Hobbit and Lord of the Rings,2010,582A12,13.0
The Hobbit and Lord of the Rings,2010,635F52,1.0
The Hobbit and Lord of the Rings,2010,6C6E68,15.0
The Hobbit and Lord of the Rings,2010,720E0F,1.0
The Hobbit and Lord of the Rings,2010,9B9A5A,1.0
The Hobbit and Lord of the Rings,2010,A0A5A9,2.0
The Hobbit and Lord of the Rings,2010,A0BCAC,1.0
The Hobbit and Lord of the Rings,2010,AA7F2E,3.0
The Hobbit and Lord of the Rings,2010,C91A09,1.0
The Hobbit and Lord of the Rings,2010,E4CD9E,3.0
The Hobbit and Lord of the Rings,2010,F6D7B3,3.0
The Hobbit and Lord of the Rings,2010,FF800D,2.0
The Hobbit and Lord of the Rings,2010,FFFFFF,4.0
The Lord of the Rings,2010,000000,1.0
The Lord of the Rings,2010,0020A0,7.0
The Lord of the Rings,2010,0055BF,50.0
The Lord of the Rings,2010,05131D,2783.0
The Lord of the Rings,2010,0A3463,12.0
The Lord of the Rings,2010,184632,141.0
The Lord of the Rings,2010,237841,15.0
The Lord of the Rings,2010,352100,236.0
The Lord of the Rings,2010,4B9F4A,5.0
The Lord of the Rings,2010,575857,75.0
The Lord of the Rings,2010,582A12,761.0
The Lord of the Rings,2010,6074A1,7.0
The Lord of the Rings,2010,635F52,6.0
The Lord of the Rings,2010,6C6E68,1578.0
The Lord of the Rings,2010,720E0F,33.0
The Lord of the Rings,2010,84B68D,1.0
The Lord of the Rings,2010,898788,86.0
The Lord of the Rings,2010,958A73,186.0
The Lord of the Rings,2010,9B9A5A,49.0
The Lord of the Rings,2010,A0A5A9,1246.0
The Lord of the Rings,2010,A0BCAC,110.0
The Lord of the Rings,2010,A5A9B4,4.0
The Lord of the Rings,2010,A95500,7.0
The Lord of the Rings,2010,AA7F2E,25.0
The Lord of the Rings,2010,AE7A59,1.0
The Lord of the Rings,2010,BBA53D,9.0
The Lord of the Rings,2010,C91A09,73.0
The Lord of the Rings,2010,CC702A,1.0
The Lord of the Rings,2010,D9D9D9,3.0
The Lord of the Rings,2010,DBAC34,1.0
The Lord of the Rings,2010,E4CD9E,148.0
The Lord of the Rings,2010,F08F1C,18.0
The Lord of the Rings,2010,F2CD37,24.0
The Lord of the Rings,2010,F5CD2F,4.0
The Lord of the Rings,2010,F6D7B3,31.0
The Lord of the Rings,2010,F8F184,1.0
The Lord of the Rings,2010,FCFCFC,11.0
The Lord of the Rings,2010,FE8A18,12.0
The Lord of the Rings,2010,FF800D,38.0
The Lord of the Rings,2010,FFF03A,3.0
The Lord of the Rings,2010,FFFFFF,88.0
Town,1980,237841,6.0
Town,1980,C91A09,8.0
Town,1980,F2CD37,4.0
Town,1980,FFFFFF,4.0
Town,1990,0020A0,111.0
Town,1990,0055BF,461.0
Town,1990,05131D,2356.0
Town,1990,237841,241.0
Town,1990,3CB371,2.0
Town,1990,583927,137.0
Town,1990,6D6E5C,180.0
Town,1990,73DCA1,9.0
Town,1990,84B68D,92.0
Town,1990,9BA19D,1826.0
Town,1990,A95500,1.0
Town,1990,AEEFEC,71.0
Town,1990,BBA53D,58.0
Town,1990,C2DAB8,9.0
Town,1990,C870A0,75.0
Town,1990,C91A09,908.0
Town,1990,E0E0E0,21.0
Town,1990,E4CD9E,21.0
Town,1990,F2CD37,1098.0
Town,1990,F5CD2F,139.0
Town,1990,F8F184,165.0
Town,1990,FC97AC,228.0
Town,1990,FCFCFC,110.0
Town,1990,FE8A18,7.0
Town,1990,FF800D,40.0
Town,1990,FFFFFF,2833.0
Town,2000,0020A0,39.0
Town,2000,0033B2,6.0
Town,2000,0055BF,343.0
Town,2000,05131D,905.0
Town,2000,0A3463,2.0
Town,2000,184632,133.0
Town,2000,237841,180.0
Town,2000,4B9F4A,1.0
Town,2000,4C61DB,1.0
Town,2000,582A12,54.0
Town,2000,583927,10.0
Town,2000,5A93DB,138.0
Town,2000,635F52,9.0
Town,2000,6C6E68,125.0
Town,2000,6D6E5C,137.0
Town,2000,720E0F,72.0
Town,2000,84B68D,13.0
Town,2000,958A73,7.0
Town,2000,9BA19D,378.0
Town,2000,A0A5A9,398.0
Town,2000,A5A9B4,7.0
Town,2000,A95500,1.0
Town,2000,AEEFEC,13.0
Town,2000,BBA53D,1.0
Town,2000,C870A0,4.0
Town,2000,C91A09,444.0
Town,2000,CFE2F7,15.0
Town,2000,DBAC34,3.0
Town,2000,E0E0E0,6.0
Town,2000,E4CD9E,81.0
Town,2000,F2CD37,314.0
Town,2000,F5CD2F,35.0
Town,2000,F8F184,109.0
Town,2000,FCFCFC,55.0
Town,2000,FE8A18,74.0
Town,2000,FF800D,74.0
Town,2000,FFFFFF,788.0
Town,2010,0020A0,89.0
Town,2010,0055BF,535.0
Town,2010,05131D,2621.0
Town,2010,078BC9,4.0
Town,2010,0A3463,108.0
Town,2010,184632,6.0
Town,2010,237841,223.0
Town,2010,352100,6.0
Town,2010,36AEBF,1.0
Town,2010,4B9F4A,10.0
Town,2010,575857,7.0
Town,2010,582A12,128.0
Town,2010,5A93DB,4.0
Town,2010,6074A1,18.0
Town,2010,635F52,99.0
Town,2010,6C6E68,1951.0
Town,2010,720E0F,44.0
Town,2010,84B68D,36.0
Town,2010,898788,47.0
Town,2010,958A73,68.0
Town,2010,9B9A5A,40.0
Town,2010,9FC3E9,2.0
Town,2010,A0A5A9,2032.0
Town,2010,A5A9B4,2.0
Town,2010,A95500,16.0
Town,2010,AA7F2E,31.0
Town,2010,AC78BA,2.0
Town,2010,ADC3C0,1.0
Town,2010,AEEFEC,123.0
Town,2010,B3D7D1,1.0
Town,2010,BBE90B,381.0
Town,2010,C91A09,1044.0
Town,2010,CC702A,11.0
Town,2010,DBAC34,25.0
Town,2010,E4ADC8,5.0
Town,2010,E4CD9E,135.0
Town,2010,F08F1C,297.0
Town,2010,F2CD37,1252.0
Town,2010,F5CD2F,135.0
Town,2010,F8BB3D,33.0
Town,2010,F8F184,8.0
Town,2010,FCFCFC,176.0
Town,2010,FE8A18,151.0
Town,2010,FF800D,6.0
Town,2010,FFF03A,2.0
Town,2010,FFFFFF,1193.0
Town Jr.,1990,0020A0,102.0
Town Jr.,1990,0033B2,3.0
Town Jr.,1990,0055BF,190.0
Town Jr.,1990,05131D,1041.0
Town Jr.,1990,237841,147.0
Town Jr.,1990,4B9F4A,1.0
Town Jr.,1990,583927,19.0
Town Jr.,1990,5A93DB,9.0
Town Jr.,1990,6D6E5C,120.0
Town Jr.,1990,84B68D,32.0
Town Jr.,1990,9BA19D,514.0
Town Jr.,1990,AEEFEC,80.0
Town Jr.,1990,BBA53D,8.0
Town Jr.,1990,C91A09,551.0
Town Jr.,1990,E0E0E0,11.0
Town Jr.,1990,F2CD37,575.0
Town Jr.,1990,F5CD2F,81.0
Town Jr.,1990,F8F184,17.0
Town Jr.,1990,FCFCFC,18.0
Town Jr.,1990,FE8A18,9.0
Town Jr.,1990,FF800D,4.0
Town Jr.,1990,FFFFFF,924.0
Town Jr.,2000,0020A0,44.0
Town Jr.,2000,0033B2,7.0
Town Jr.,2000,0055BF,27.0
Town Jr.,2000,05131D,301.0
Town Jr.,2000,237841,14.0
Town Jr.,2000,583927,2.0
Town Jr.,2000,6D6E5C,78.0
Town Jr.,2000,84B68D,16.0
Town Jr.,2000,9BA19D,157.0
Town Jr.,2000,AEEFEC,6.0
Town Jr.,2000,C91A09,124.0
Town Jr.,2000,F2CD37,178.0
Town Jr.,2000,F5CD2F,3.0
Town Jr.,2000,F8F184,41.0
Town Jr.,2000,FCFCFC,2.0
Town Jr.,2000,FE8A18,7.0
Town Jr.,2000,FFFFFF,200.0
Train,1960,0055BF,920.0
Train,1960,05131D,834.0
Train,1960,9BA19D,397.0
Train,1960,C91A09,1018.0
Train,1960,F2CD37,262.0
Train,1960,FCFCFC,206.0
Train,1960,FFFFFF,397.0
Train,1970,0055BF,731.0
Train,1970,05131D,1341.0
Train,1970,237841,5.0
Train,1970,9BA19D,221.0
Train,1970,C91A09,1068.0
Train,1970,F2CD37,499.0
Train,1970,FCFCFC,114.0
Train,1970,FFFFFF,381.0
Train,1980,0055BF,475.0
Train,1980,05131D,3537.0
Train,1980,237841,6.0
Train,1980,4C61DB,1.0
Train,1980,583927,18.0
Train,1980,6D6E5C,429.0
Train,1980,9BA19D,1764.0
Train,1980,C91A09,1806.0
Train,1980,F2CD37,748.0
Train,1980,F5CD2F,32.0
Train,1980,FCFCFC,262.0
Train,1980,FFFFFF,384.0
Train,1990,0020A0,16.0
Train,1990,0055BF,659.0
Train,1990,05131D,3445.0
Train,1990,237841,115.0
Train,1990,583927,82.0
Train,1990,5A93DB,6.0
Train,1990,6D6E5C,258.0
Train,1990,84B68D,14.0
Train,1990,9BA19D,1263.0
Train,1990,AEEFEC,155.0
Train,1990,BBA53D,12.0
Train,1990,C91A09,1709.0
Train,1990,E0E0E0,23.0
Train,1990,F2CD37,1372.0
Train,1990,F5CD2F,124.0
Train,1990,F8F184,20.0
Train,1990,FCFCFC,138.0
